,date,year,month,day,nouns_contents,raw_label,predict_label
278,2019-07-09,2019,7,9,DGB 금융 그룹 계열 사인 DGB 대 구 은행 하이 투자 증권 점포 결합 복합 점포 디그 니 티 DIGNITY 강남 센터 서울 강남구 삼성동 아이파크 타워 개설 9일 밝히다 디그 니 티 강남 센터 DGB 금융 그룹,긍정,부정
279,2019-07-09,2019,7,9,코 노미 톡 뉴스 ECONOMYTALK 정보라 기자 코 노미 톡 뉴스 DGB 금융 그룹 9일 DGB 대 구 은행 하이 투자 증권 점포 결합 되다 복합 점포 DIGNITY 강남 센터 개점 밝히다 점포 지난 5월 출범 대구,긍정,긍정
280,2019-07-09,2019,7,9,DGB 금융 그룹 9일 대 구 은행 하이 투자 증권 점포 결합 DIGNITY 강남 센터 개점 밝히다 지난 5월 에는 1 호점 DIGNITY 본점 센터 2 호점 DIGNITY 월배 센터 오픈 DIGNITY 늘다 DGB 금융 프리미엄 서비스,긍정,긍정
281,2019-07-09,2019,7,9,금융 계 열사 간 시너지 효과 금융 영업 인프라 집중 되다 서울 강남구 아이 파트 타워 들어서다 DGB 금융 그룹 DGB 대 구 은행 투자 증권 점포 결합 되다 복합 점포 수도권 지역 최초 지점 디그 니 티 강남 센터,중립,긍정
282,2019-07-09,2019,7,9,DGB 금융 그룹 DGB 대 구 은행 투자 증권 점포 결합 되다 수도권 최초 복합 지점 DIGNITY 강남 센터 개점 9일 밝히다 이번 복합 점포 지난 5월 대구 DGB 대구 은행 본점 개장 DIGNITY 본점 센터 대구,중립,긍정
283,2019-07-09,2019,7,9,DGB 금융 그룹 대 구 은행 하이 투자 증권 점포 결합 되다 디그 니 티 DIGNITY 강남 센터 개점 9일 밝히다 수도권 복합 점포 들어서다 것 이번 처음 이다 앞서 개설 되다 두 곳 복합 점포 모두 대구 문 을,긍정,긍정
284,2019-07-09,2019,7,9,DGB 금융 지주 DGB 대 구 은행 투자 증권 점포 결합 되다 복합 점포 수도권 지역 최초 지점 DIGNITY 강남 센터 개점 9일 밝히다 사진 제공 DGB 금융 지주 복합 점포 지난 5월 개점 대구 DGB 대구 은행,긍정,긍정
285,2019-07-09,2019,7,9,DGB 금융 그룹 회장 김태오 DGB 대 구 은행 투자 증권 점포 결합 되다 복합 점포 수도권 지역 최초 지점 디그 니 티 DIGNITY 강남 센터 개점 9일 밝히다 디그 니 티 강남 센터 지난 5월 개점 DGB 대구 은행,중립,긍정
286,2019-07-09,2019,7,9,김태오 DGB 금융 그룹 회장 가운데 컨슈머 타임스 김태오 DGB 금융 그룹 회장 DGB 대 구 은행 하이 투자 증권 점포 결합 되다 복합 점포 수도권 지역 최초 지점 이다 티 DIGNITY 강남 센터 개점 식 참석,중립,긍정
287,2019-07-10,2019,7,10,한국 프로 골프 협회 10일 서울 강남구 영동대로 위치 DGB 대구 은행 강남 복합 센터 에서 2019 시즌 KPGA 코리안 투어 DGB 금융 그룹 Volvik 대구 경북 오픈 개최 위 조인식 을 가지다 조인 서다 서명 뒤,긍정,긍정
288,2019-07-10,2019,7,10,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 닥터 헬기 소리 생명 이다 캠페인 이하 소생 캠페인 릴레이 동참 하고 닥터 헬기 인식 확산 목소리 보탰다   소생 캠페인 닥터 헬기 소음 인식 개선,긍정,긍정
289,2019-07-10,2019,7,10,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 닥터 헬기 소리 생명 이다 캠페인 이하 소생 캠페인 릴레이 동참 닥터 헬기 인식 확산 목소리 보탰다 소생 캠페인 닥터 헬기 소음 인식 개선 닥터 헬기,긍정,긍정
290,2019-07-10,2019,7,10,DGB 금융 과거 대 구 은행 행 장 김태 오다 중심 수도권 지역 진출 을 시도 JB 금융 지주 회장 김기홍 등 수도권 점포 집중 적 늘리다 다른 지방 은행 지주 비 상대 적 소 극적 모습 을 보이다,긍정,부정
291,2019-07-10,2019,7,10,대구시 빅데이터 활용 민간 전문가 참신하다 아이디어 정책 적용 위해 DGB 대 구 은행 공동 제 1회 대구 빅데이터 분석 경진 대회 개최 10일 밝히다 이번 대회 에는 누구 나 자격 제한 없이,중립,긍정
292,2019-07-10,2019,7,10,대구시 DGB 대 구 은행 제 1회 대구 빅데이터 분석 경진 대회 연다 10일 밝히다 오다 10월 30일 있다 본선 대회 앞서 참가 계획 서다 오다 22일 부터 다음 달 2일 까지 접수 1 차 서류 심사 통해 본선 참가 20 개,중립,긍정
293,2019-07-10,2019,7,10,불구 하고 자본 적 정성은 안정 적 유지 돼다 판단 이다 대 구 은행 모 기업인 DGB 금융 지주 2017년 하이 투자 증권 을 인수 해당 인수 자금 부분 적 대 구 은행 으로부터의 배당금 충당 돼다,중립,긍정
294,2019-07-10,2019,7,10,화이트 페이퍼 WHITEPAPER 핀 테크 전문 기업 핀 크다 SK 텔레콤 DGB 대 구 은행 손잡다 출시 T high 5 티 하이파이브 적금 상품 2030 세대 인기 힘 입다 출시 40일 만에 적금 가입 고객 5만 명 을 돌파 10일,긍정,긍정
295,2019-07-10,2019,7,10,핀 테크 전문 기업 핀 크다 SK 텔레콤 DGB 대 구 은행 손 을 잡고 출시 T high 5 티 하이파이브 적금 출시 40일 만에 가입 고객 5만 명을 돌파 10일 밝히다 해당 적금 상품 SK 텔레콤 고객 라면 기본 금리 2%,긍정,긍정
296,2019-07-10,2019,7,10,DGB 금융 그룹 DGB 대 구 은행 투자 증권 점포 결합 되다 복합 점포 수도권 지역 최초 지점 DIGNITY 강남 센터 개점 밝히다 보다 복합 점포 지난 5월 개점 대구 DGB 대구 은행 본점 위치 DIGNITY 본점,중립,긍정
297,2019-07-10,2019,7,10,DGB 대 구 은행 전국 DGB 대구 은행 점포 무료 무더위 쉬다 터 로 개방 하고 있다 이번 개방 한여름 쉬다 곳 을 찾다 고객 노년 층 고객 을 우선 한낮 무더위 식히다 수 있다 8월 말 까지 실내 점포 제공 계획 이다,긍정,긍정
298,2019-07-10,2019,7,10,핀 테크 전문 기업 핀 크다 대표 권 영 탁 늘다 SK 텔레콤 DGB 대 구 은행 손잡다 출시 T high 5 티 하이파이브 적금 상품 출시 40일 만에 가입 고객 5만 명 을 돌파 10일 밝히다 상품 SK 텔레콤 고객 라면,긍정,긍정
299,2019-07-10,2019,7,10,핀 테크 기업 핀 크다 Finnq 늘다 SK 텔레콤 DGB 대구 은행 등 협력 출시 티 하이파이브 T high 5 적금 상품 2030 세대 인기 힘 입다 출시 40일 만에 가입 고객 5만 명을 돌파 10일 밝히다 티 하이파이브 적금,긍정,긍정
300,2019-07-10,2019,7,10,대구시 DGB 대 구 은행 빅데이터 활용 민간 전문가 참신하다 아이디어 정책 적용 위해 제 1회 대 구 빅데이터 분 석 경진 대회 개최 누구 나 자격 제한 없이 개인 또는 3 이하 팀 을 이루다 지정 과제,중립,긍정
301,2019-07-10,2019,7,10,대구 은행 SK 텔레콤 핀 크다 제휴 적금 사실 상 5% 대다 금리 제공 2030 세대 인기 핀 테크 업체 핀 크다 SK 텔레콤 DGB 대 구 은행 손잡다 출시 T high 5 티 하이파이브 적금 출시 40일 만에 가입 고객 5만 명 을,긍정,중립
302,2019-07-10,2019,7,10,DGB 금융 그룹 회장 김태오 DGB 대 구 은행 투자 증권 점포 결합 되다 금융 복합 점포 DIGNITY 강남 센터 수도권 지역 최초 로 개점 9일 밝히다 이번 복합 점포 지난 5월 개점 대구 은행 본점 위치 DIGNITY,중립,긍정
303,2019-07-10,2019,7,10,출시 달이다 만에 T high 5 적금 가입자 5만 명 돌파 편리하다 가입 간단하다 우대금리 로 2030 세대 인기 달 말 까지 추첨 통해 1% 추가 혜택 제공 이벤트 진행 핀 테크 전문 기업 핀 크다 SK 텔레콤 DGB 대 구 은행 손잡다,긍정,긍정
304,2019-07-10,2019,7,10,한국 프로 골프 협회 KPGA 늘다 DGB 금융 그룹 볼빅 10일 서울 강남구 영동 대로의 DGB 대구 은행 DIGNITY 강남 복합 센터 에서 2019 시즌 KPGA 코리안 투어 DGB 금융 그룹 Volvik 대구 경북 오픈 개최 조인식 을 가지다 날,긍정,중립
305,2019-07-10,2019,7,10,대구시 10일 DGB 대 구 은행 함께 제 1회 빅데이터 분석 경진 대회 연 빅데이터 활용 민간 전문가 아이디어 정책 적용 위 대회 자격 제한 없다 개인 이나 3 명 이하 팀 지정 과제 나,중립,긍정
306,2019-07-10,2019,7,10,DGB 금융 그룹 9일 DGB 대 구 은행 투자 증권 점포 결합 되다 금융 복합 점포 DIGNITY 강남 센터 개점 이번 복합 점포 지난 5월 개점 대구 은행 본점 있다 DIGNITY 본점 센터 출범 이후 3 호점 이다 2 호점,긍정,긍정
307,2019-07-10,2019,7,10,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 10일 닥터 헬기 소리 생명 이다 캠페인 이하 소생 캠페인 릴레이 동참 하고 닥터 헬기 인식 확산 목소리 보탰 다소 생 캠페인 닥터 헬기 소음 인식 개선,긍정,긍정
308,2019-07-10,2019,7,10,공공 부문 현안 해결 위해 민간 분석 역량 및 정책 아이디어 공모 오다 8월 2일 까지 참가자 팀 모집 10월 30일 본선 대회 개최 김 도성 기자 대구시 DGB 대 구 은행 공동 빅데이터 활용 민간 전문가 참신하다,중립,긍정
309,2019-07-10,2019,7,10,핀 테크 전문 기업 핀 크다 SK 텔레콤 DGB 대 구 은행 손 을 잡고 출시 T high 5 티 하이파이브 적금 가입 고객 출시 40일 만에 5만 명을 돌파 10일 밝히다 SK 텔레콤 고객 라면 기본 금리 2% 대 구 은행 과의,긍정,부정
310,2019-07-11,2019,7,11,DGB 금융 그룹 편입 되다 하이 투자 증권 DGB 대 구 은행 함께 고액 자산 가르다 겨냥 자산 관리 WM 서비스 강화하다 지난달 DGB 금융 그룹 지역 기반 대구 1 호 복합 점포 신설 데 이다 강남 WM 센터 신설,긍정,긍정
311,2019-07-11,2019,7,11,대구시 빅데이터 활용 민간 전문가 참신하다 아이디어 정책 적용   DGB 대 구 은행 공동 제 1회 대구 빅데이터 분석 경진 대회 개최 10일 밝히다   이번 대회 누구 나 자격 제한 없이,중립,긍정
312,2019-07-11,2019,7,11,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 닥터 헬기 소리 생명 이다 캠페인 이하 소생 캠페인 릴레이 동참 하고 닥터 헬기 인식 확산 목소리 보탰다 소생 캠페인 닥터 헬기 소음 인식 개선,긍정,긍정
313,2019-07-11,2019,7,11,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 닥터 헬기 소리 생명 이다 캠페인 릴레이 동참 하고 닥터 헬기 인식 확산 목소리 보탰다 소생 캠페인 닥터 헬기 소음 인식 개선 닥터 헬기 운영 확대 등 을,긍정,긍정
314,2019-07-11,2019,7,11,대구시 DGB 대 구 은행 공동 개최 제 1회 대구 빅데이터 분석 경진 대회 참가자 모집 이번 대회 에는 개인 또는 3 이하 팀 을 구성 누구 든지 참여 수 있다 대구 시청 홈페이지 통해,중립,긍정
315,2019-07-11,2019,7,11,김 전 사외이사 선임 당시 레이크 투자 자문 대표 겸직 하고 있다 DGB 금융 대구 은행 사외이사 동시 맡다 수 없다 무사 통과 되다 것 이다 문제 시민단체 등 DGB 금융 규정 위반 사실 을 알리다 DGB 측은,부정,긍정
316,2019-07-12,2019,7,12,기존 유투브 DGB 대 구 은행 새 채널 차별 화 되다 지점 젊음 재미 DGB 프렌즈 채널 등장 직원 보통 대리 급 이하 어리다 연차 젊다 고객 층 을 대상 보다 재밌다 편안하다 콘텐츠,중립,긍정
317,2019-07-12,2019,7,12,대구광역시 DGB 대 구 은행 공동 제 1회 대구 빅데이터 분석 경진 대회 개최 밝히다 대한민국 국민 이면 누구 나 자격 제한 없이 개인 또는 3 이하 팀 을 구성 참여 수 있다 분석 주제,중립,긍정
318,2019-07-12,2019,7,12,DGB 대 구 은행 디지털 점포 도입 오다 8월 대구 수목원 인근 대곡 2 지구 디지털 점포 마련 계획 이다 대 구 은행 지방 은행 특성 상 고령 고객 층 많다 점 을 고려 점포 운영 전략 을 투 트랙 가져가다 약,긍정,긍정
319,2019-07-12,2019,7,12,DGB 대 구 은행 SKT 핀 크다 손잡다 5% 대다 금리 상품 을 선보이다 DGB 대 구 은행 출시 T high 5 적금 출시 후 40일 만에 5만 명이 가입 인기 몰이 있다 수협 은행 BC 카드 모바일 결제 애플리케이션,긍정,긍정
320,2019-07-13,2019,7,13,DGB 대 구 은행 대 구 디지털 산업 진흥 원 12일 DGB 대구 은행 본점 에서 지역 ICT 산업 활성화 기반 마련 을 위 업무 협약 을 체결 협약 따르다 양 측은 4 차 산업 신 기술 관련 공동 사업 발굴 ICT 관련 교육 지역 ICT 기업 간,긍정,긍정
321,2019-07-13,2019,7,13,◆ T high 5 금리 혜택 5만 명 몰리다 핀 테크 전문 기업 핀 크다 SK 텔레콤 DGB 대 구 은행 손 을 잡고 출시 T high 5 티 하이파이브 적금 가입 고객 출시 40일 만에 5만 명을 돌파 10일 밝히다 SK 텔레콤,긍정,긍정
322,2019-07-14,2019,7,14,DGB 대 구 은행 대 구 디지털 산업 진흥 원 지난 12일 오후 대구 은행 본점 에서 지역 ICT 산업 활성화 기반 마련 을 위 업무 협약 을 체결 대 구 은행 최근 그룹 슬로건 을 디지털 글로벌 뱅킹 Digital Global Banking group,긍정,긍정
323,2019-07-14,2019,7,14,또한 2017년 부터 지역 경 제인 사랑방 역할 을 비즈니스 라운지 밍 마케팅 을 통해 대구 대표 적 금융기관 대구 은행 DGB 라운지 로 이름 을 바꾸다 도시 마케팅 을 위 대구시 라운지 신설 대구시,중립,긍정
324,2019-07-15,2019,7,15,DGB 금융 지주 대 구 은행 은행 지난 3월 사외이사 로 김택동 씨 각각 선임 이후 수 개월 지나다 겸직 금지 규정 을 위반 사실 확인 되다 중도 퇴 임해 논란 김 사외이사 레이크 투자 자문,부정,긍정
325,2019-07-15,2019,7,15,DGB 대 구 은행 행 장 김태오 태블릿 브랜치 및 창구 전자문서 시스템 을 전 영업 점 에서 실시 15일 밝히다 이번 시스템 페이퍼 리스 업무 환경 을 조성 위해 구축 돼다 태블릿 브랜 치다 은행 직원 직접,긍정,긍정
326,2019-07-15,2019,7,15,조사 대상 가운데 자사 출신 아니다 CEO 늘다 △ 이동걸 KDB 산업 은행 회장 △ 김태오 DGB 금융 지주 회장 및 대 구 은행 장 △ 동빈 Sh 수협 은행 장 △ 성수 한국 수출입은행 장 등 5 명 이다 이동걸 회장 1994년 산업 연구원,부정,중립
327,2019-07-15,2019,7,15,DGB 대 구 은행 종이 없다 업무 환경 을 위해 태블릿 브랜치 창구 전자문서 시스템 을 모든 영업 점 도입 15일 밝히다 태블릿 브랜치 금융 거래 가능하다 태블릿 PC 로 고객 을 상담 서비스 이다 영업 점 내,긍정,긍정
328,2019-07-15,2019,7,15,태블릿 PC 활용 찾아가다 OneStop 금융 서비스 도입 전 영업 점 창구 페이퍼 리스 구축 조인호 기자 DGB 대 구 은행 은행 장 김태오 태블릿 브랜 치 및 창구 전자문서 시스템 구축 을 완료 하고 15일 전 영업 점 오픈,긍정,긍정
329,2019-07-15,2019,7,15,대 구 남구청 지난 11일 대덕 노인 종합 복지관 에서 DGB 사회 공 헌 재단 함께 사랑 복 福 삼계탕 나눔 행사 실시 날 대구 은행 남구 사랑 봉사 단 흥 우 단장 을 비롯 봉사 단원 무덥다 날씨 구슬 땀 을,긍정,긍정
330,2019-07-15,2019,7,15,김태오 왼쪽 다섯 번째 DGB 대 구 은행 장이 15일 경북 구미시청 을 찾다 장세용 구미시장 신 혜영 경북 사 회복 공 동 모 금회 사무 처 장 에게 1억원 성금 을 전달 하고 있다 성금 더위 지치다 취약 계층 저 소득,긍정,부정
331,2019-07-15,2019,7,15,DGB 대 구 은행 페이퍼 리스 Paperless 환경 을 기반 디지털 경쟁력 확보 위해 진행 태블릿 브랜치 창구 전자문서 시스템 구축 을 완료 하고 전 영업 점 도입 15일 밝히다 은행권 점포 효율 화,긍정,긍정
332,2019-07-15,2019,7,15,하이 투자 증권 지난 9일 DGB 대 구 은행 함께 복합 점포 DIGNITY 강남 센터 개점 이다 지난 5월 DIGNITY 본점 센터 출범 이후 세 번째 복합 점포 복합 점포 통해 증권사 은행 새롭다 고객 층 을 끌다 들이다 수,긍정,긍정
333,2019-07-16,2019,7,16,16일 대구 북구 칠성동 DGB 대구 은행 제 2 본점 에서 열리다 국가 직무 능력 표준 NCS 중소 중견 기업 활용 확대 및 성과 창 추다 확산 을 위 업무 협약 체결 식 에서 김태오 DGB 금융 지주 회장 오른쪽 김동만 한국 산업 인력 공단,긍정,중립
334,2019-07-16,2019,7,16,실제 로 최종 구 금융 위원장 지난달 21일 대구 은행 제 2 본점 에서 열리다 DGB 피다 크랩 피우다 FIUM 랩 개소식 직후 기자 만나다 우리은행 케이 뱅크 자본 확충 도움 되다 쪽 투자 당국 적극 적,중립,긍정
335,2019-07-16,2019,7,16,DGB 대 구 은행 태블릿 브랜 치 및 창구 전자문서 시스템 구축 을 완료 하고 전 영업 점 오픈 16일 밝히다 태블릿 브랜 치다 은행 직원 고객 을 직접 찾다 금융 거래 가능하다 태블릿 PC 로 원스톱 상담 서비스,긍정,긍정
336,2019-07-16,2019,7,16,DGB 대 구 은행 15일 여름 이불 구입 을 위 성금 1억원 을 경북 구미시 기탁 16일 구미시 따르다 이번 기탁 식 에는 DGB 대구 은행 김태오 은행 장 을 비롯 대구 은행 경북 서부 본부 최태곤 대표 등 6 명과,긍정,긍정
337,2019-07-16,2019,7,16,DGB 금융 지주 한국 산업 인력 공단 16일 대구 칠성동 대구 은행 제 2 본점 에서 국가 직무 능력 표준 NCS 중소 중견 기업 활용 확대 성과 창 추다 확산 을 위 업무 협약 을 체결 DGB 금융 그룹 DGB 데이터 시스템 을 통해 NCS,긍정,긍정
338,2019-07-16,2019,7,16,DGB 대 구 은행 구미시 성금 을 기부 16일 대 구 은행 어제 15일 일 구미시청 에서 구미 거주 지역 민 취약 계층 을 대상 시원하다 여름 나기 성금 을 전달 밝히다 전달 되다 성금 벌써 부터 기승 을 부리다,긍정,긍정
339,2019-07-16,2019,7,16,DGB 금융 지주 한국 산업 인력 공단 16일 대구 칠성동 DGB 대구 은행 제 2 본점 에서 국가 직무 능력 표준 National Competency Standards NCS 중소 중견 기업 활용 확대 성과 창 추다 확산 을 위 협약 을 체결 16일 밝히다 양,긍정,중립
340,2019-07-16,2019,7,16,DGB 대 구 은행 은행 장 김태오 구미 지역 더위 취약 저 소득 가정 을 위해 시원하다 여름 이불 구입 을 위 성금 1억원 을 기탁 DGB 대 구 은행 은행 장 김태오 15일 구미 지역 더위 취약 저 소득 가정 을 위해,부정,긍정
341,2019-07-16,2019,7,16,강 교육감 김태오 DGB 금융 그룹 회장 겸 대 구 은행 장 지목 이번 캠페인 동참 돼다 강 교육감 소음 을 참다 소중하다 생명 을 살리다 수 있다 가치 있다 일이 라 생각 학생 교육청 간부 캠페인,긍정,긍정
342,2019-07-16,2019,7,16,DGB 금융 지주 회장 김태오 한국 산업 인력 공 단 이사장 김동만 16일 화 대구 칠성동 DGB 대구 은행 제 2 본점 에서 국가 직무 능력 표준 National Competency Standards NCS 중소 중견 기업 활용 확대 성과 창 추다 확산 을 위,중립,긍정
343,2019-07-17,2019,7,17,DGB 대 구 은행 최근 태블릿 브랜 치 ODS Out Door Sales 및 창구 전자문서 PPR Paperless Process Reengineering 시스템 구축 서비스 하고 있다 은행권 점포 효율 화 트렌드 미래 영업 환경 효율 적 대응 위해,긍정,긍정
344,2019-07-17,2019,7,17,뉴데일리 이지연 기자 DGB 대 구 은행 여름방학 을 맞다 칠성동 제 2 본점 에서 어린이 뮤지컬 을 선보이다 DGB 대 구 은행 은행 장 김태오 여름방학 기념 제 2회 DGB 어린이 뮤지컬 공연 을 진행 지역 어린이 을 위,중립,긍정
345,2019-07-17,2019,7,17,일례 로 이동통신 사인 SK 텔레콤 지방 은행 DGB 대구 은행 핀 테크 디지털 기술 을 결합 금융 서비스 기업인 핀 크다 손잡다 지난 5월 말 적금 상품 티 하이 파이브 선보이다 상품 SK 텔레콤 이용자 에게 기본,긍정,긍정
346,2019-07-17,2019,7,17,DGB 금융 지주 16일 대구 은행 제 2 본점 에서 2019년 제 3 기 DGB 글로벌 봉사 원정 대 출정 식 을 열다 8 박 10일 일정 베트남 라오스 에서 문화 체육 행사 교육 봉사 시설 건립 등 다양하다 글로벌 봉사활동 을 진행,긍정,긍정
347,2019-07-17,2019,7,17,2017년 DGB 대구 은행 창립 반세기 기념 발족 되다 글로벌 봉사 원정 대 DGB 금융 그룹 계열 사가 진출 베트남 라오스 에서 봉사활동 을 매년 진행 하고 있다 올해 지난해 보다 10 여명 늘어나다 64 명 봉사 나서다,긍정,긍정
348,2019-07-18,2019,7,18,BNK 경남 은행 은행 장 황윤철 5 개 지방 은행 BNK 경남 은행 BNK 부산 은행 DGB 대구 은행 JB 광주 은행 JB 전북 은행 가운데 유일하다 지난 1년 간 동산 담보 대출 잔액 증가 것 나타나다 동산 담보 대출 부동산 외 물건,긍정,긍정
349,2019-07-18,2019,7,18,지역 기업 바이어 초청 직원 복지 고객 응대 등 목적 활용 되다 DGB 대구 은행 라운지 에는 많다 기업인 찾다 대 구 은행 을 비롯 대구텍 메 젠 임플란트 등 기업 라운지 이용 대 구 시정 을,중립,긍정
350,2019-07-18,2019,7,18,사진 DGB 금융 18일 금융 권 따르다 김태오 DGB 금융 회장 겸 대 구 은행 장 지난 17일 보통주 5000 주 주다 7784원 장내 매수 공시 이다 취임 후 처음 사주 5000 주 매입 지난 3월 이후,중립,긍정
351,2019-07-18,2019,7,18,BNK 경남 은행 행 장 황윤철 5 개 지방 은행 BNK 경남 은행 BNK 부산 은행 DGB 대구 은행 JB 광주 은행 JB 전북 은행 가운데 유일하다 지난 1년 간 동산 담보 대출 잔액 증가 18일 밝히다 동산 담보 대출 기계 기구,긍정,긍정
352,2019-07-18,2019,7,18,BNK 경남 은행 5 개 지방 은행 BNK 경남 은행 BNK 부산 은행 DGB 대구 은행 JB 광주 은행 JB 전북 은행 가운데 유일하다 지난 1년 간 동산 담보 대출 잔액 증가 동산 담보 대출 말 그대로 부동산 외 물건 즉,긍정,긍정
353,2019-07-19,2019,7,19,김태오 DGB 금융 그룹 회장 겸 DGB 대 구 은행 장 왼쪽 에서 세번 째 응우 엔 타잉 뚱 베트콤 뱅크 부행 장이 관계자 기념 촬영 을 있다 사진 DGB 대 구 은행 한스 경 제 김형일 기자 DGB 대 구 은행 18일 베트남,중립,긍정
354,2019-07-19,2019,7,19,DGB 대 구 은행 활발하다 해외진출 사업 향후 100년 은행 기틀 을 마련 위해 해외 로 영업 네트워크 확대 하고 있다 대 구 은행 은행 장 김태오 지난 18일 베트남 하노이 베트콤 은행 Vietcombank,긍정,긍정
355,2019-07-19,2019,7,19,카카오 뱅크 DGB 대 구 은행 최근 최대 연 5% 금리 주다 예 적금 상품 을 내다 현재 시중 은행 정기예금 금리 연 145% 205% 12 개월 기준 것 을 감안 2 배 이상 금리 혜택 을 제공 것 이다,긍정,긍정
356,2019-07-19,2019,7,19,DGB 대 구 은행 은행 장 김태오 18일 베트남 하노이 비엣콤 은행 Vietcombank 본사 에서 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 내용 을 포함 MOU 체결 발표 DGB 대 구 은행 급변,긍정,중립
357,2019-07-19,2019,7,19,핀 테크 업체 빅밸류 DGB 대구 은행 웰컴 저축은행 SBI 저축은행 공감 랩 KB 국민은행 4 차 혁명 웰컴 저축은행 각각 손잡다 NHN 페이 코 자체 보유 고객 정보 활용 SC 제 일 은행 계좌 만들다 우리카드 발급,중립,긍정
358,2019-07-19,2019,7,19,핀 크다 SK 텔레콤 DGB 대 구 은행 손잡다 출시 티 하이파이브 T high 5 적금 상품 최근 출시 40일 만에 가입 고객 5만 명을 돌파 것 이다 상품 SK 텔레콤 고객 라면 기본 금리 2% 대구 은행 제휴 로 우대금리 2,긍정,긍정
359,2019-07-19,2019,7,19,DGB 대 구 은행 18일 오후 4시 베트남 하노이 베트콤 뱅크 Vietcombank 본사 에서 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 내용 을 포함 업무 협약 을 체결 19일 밝히다 DGB 대 구 은행 급변,긍정,긍정
360,2019-07-19,2019,7,19,DGB 대 구 은행 베트남 하노이 Vietcombank 본사 에서 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 내용 을 포함 업무 협약 을 체결 19일 밝히다 DGB 대 구 은행 급변 세계 경제 환경,긍정,긍정
361,2019-07-20,2019,7,20,Vietcombank 상호 협력 업무 협약 체결 DGB 대 구 은행 베트남 에서 수익 다변 화 확대 모색 하고 있다 이르다 위해 대 구 은행 18일 베트남 하노이 에서 비엣콤 뱅크 Vietcombank 오다 금융 업무 상호 협력 시장 동향 정보 교류,긍정,긍정
362,2019-07-20,2019,7,20,DGB 대 구 은행 펫 러브 카드 동물병원 이용 시 20% 청구 할인 을 제공 통합 월 1회 한해 최대 1만원 까지 할인 가능하다 반려동물 용품 숍 식품 미용 등 에서는 10% 청구 할인 을 똑같이 월 1회 한해 최대 1만원,긍정,긍정
363,2019-07-21,2019,7,21,DGB 대 구 은행 지난 18일 베트남 하노이 비엣콤 은행 본사 에서 두 기관 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 을 포함 업무 협약 MOU 을 체결 대 구 은행 해외진출 국내 기업 금융 니 즈,긍정,긍정
364,2019-07-21,2019,7,21,BNK 경남 은행 본점 BNK 경남 은행 5 개 지방 은행 BNK 경남 은행 BNK 부산 은행 DGB 대구 은행 JB 광주 은행 JB 전북 은행 가운데 유일하다 지난 1년 간 동산 담보 대출 잔액 증가 동산 담보 대출 말 그대로 부동산 외 물건,긍정,긍정
365,2019-07-21,2019,7,21,DGB 대 구 은행 지난 18일 베트남 하노이 비엣콤 은행 Vietcombank 본사 에서 금융 업무 상호 협력 시장 동향 정보 교류 직원 교환 연수 등 내용 을 포함 MOU 체결 비엣콤은행 글로벌 금융 전문 유로 멀다,긍정,긍정
366,2019-07-22,2019,7,22,DGB 대 구 은행 은행 장 김태오 해외 시장 진출 을 가속 화 있다 국내 금융시장 한계 극복 신 성장 사업 발굴 을 통해 향후 100년 은행 기틀 을 마련 위해 해외 로 영업 네트워크 확대 하고 있다 대 구 은행,긍정,긍정
367,2019-07-22,2019,7,22,DGB 글로벌 봉사 원정 대 2017년 DGB 대구 은행 창립 반세기 기념 발족 돼다 DGB 금융 그룹 계열 사가 진출 베트남 라오스 에서 봉사활동 을 매년 진행 하고 있다 DGB 금융 그룹 전계 열사 직원 DGB 금융 그룹 지역,긍정,긍정
368,2019-07-23,2019,7,23,DGB 대 구 은행 계 방학 여름 휴가 등 시작 되다 7월 말 8월 초 여름 성 수기 맞다 DGB 대구 은행 BC 카드 고객 을 대상 전국 워터파크 할인 해외여행 호텔 및 항공권 할인 등 카드 할인 이벤트 실시,긍정,긍정
369,2019-07-23,2019,7,23,DGB 대 구 은행 계 방학 여름 휴가 등 시작 되다 7월 말 8월 초 여름 성 수기 맞다 DGB 대구 은행 BC 카드 고객 을 대상 전국 워터파크 할인 해외여행 호텔 및 항공권 할인 등 카드 할인 이벤트 실시 23일,긍정,긍정
370,2019-07-23,2019,7,23,환매 조건 부증 권 매매 대상 기관 에는 국민은행 신한은행 우리은행 하나은행 농협 은행 기업은행 한국 씨티 은행 KDB 산업 은행 SC 제 일 은행 BNK 경남 은행 광주 은행 DGB 대구 은행 BNK 부산 은행 미즈 호 은행 BNP 파리 바 은행,중립,긍정
