,date,year,month,day,nouns_contents,raw_label,predict_label
430,2019-08-23,2019,8,23,조인호 기자 DGB 대구 은행 139130 23일 부터 올해 연말 까지 제조 업종 전체 생계 형 취약 업종 음식 업 소매업 대 출금 상환 유예 금융 지원 을 실시 이번 지원 지역 기 반 산업 전체 제조업 생계 형 취약 업종,긍정,긍정
431,2019-08-23,2019,8,23,부산 은행 측은 침체 되다 지역 경제 활성화 하고 일본 수출 규제 로 어려움 을 겪다 기업체 지원 을 위해 그룹 차원 에서 시행 중인 지역 경제 살리다 프로젝트 일환 이라고 설명 DGB 대 구 은행 제조 업종 전체,긍정,긍정
432,2019-08-23,2019,8,23,DGB 대 구 은행 구미 종합 사회 복지관 함께 23일 은행 복지관 함께 추진 행복하다 마을 만들기 프로젝트 – 안다 보다 프로그램 을 진행 안다 프로젝트 행복하다 마을 만들기 프로그램 안다,긍정,긍정
433,2019-08-23,2019,8,23,한편 핀 크다 SKT 오다 DGB 대다 구 은행 손잡다 최대 5% 혜택 제공 되다 금리 적금 상품 T high 5 출시 고객 작 지만 의미 있다 자산 형성 을 돕다 있다 앞 으로도 다양하다 협력 통해 고객 에게 보다 크다 혜택 제공,긍정,긍정
434,2019-08-25,2019,8,25,DGB 대 구 은행 올해 연말 까지 제조업 생계 형 취약 업종 대한 대 출금 상환 유예 금융 지원 을 시행 25일 밝히다 대 출금 상환 유예 금융 지원 밉다 중 무역 전쟁 장기 화 및 일본 수출 규제 등 불확실 성 증대 로 인하다,긍정,긍정
435,2019-08-25,2019,8,25,DGB 대 구 은행 오다 연말 까지 제조 업종 전체 생계 형 취약 업종 대한 대 출금 상환 유예 금융 지원 을 시행 25일 밝히다 이번 금융 지원 밉다 중 무역 전쟁 장기 화 일본 수출 규제 등 불확실 성 증대 로 인하다 대 내외,긍정,긍정
436,2019-08-26,2019,8,26,센드 버드 전윤호 CISO 오다 DGB 대구 은행 황병욱 본부장 모바일 채팅 서비스 제공 업무 협약 을 체결 후 기념 촬영 을 있다 DGB 대 구 은행 세계 1위 채팅 API 제공 업체 센드버드 모바일 채팅 서비스 제공 업무 협약 을,긍정,긍정
437,2019-08-26,2019,8,26,황병욱 DGB 대구 은행 IMBANK 본부장 오른쪽 전윤호 센드 버드 CISO 정보보호 최고 책임자 26일 대구 은행 본점 에서 대 구 은행 센드버드 모바일 채팅 서비스 제공 업무 협약 을 맺다 뒤 기념 촬영 을 있다,긍정,긍정
438,2019-08-26,2019,8,26,DGB 대 구 은행 26일 DGB 대구 은행 본점 에서 세계 1위 채팅 API 제공 업체 센드버드 모바일 채팅 서비스 제공 업무 협약 을 체결 밝히다 사진 제공 대구 은행 센드버드 실리콘밸리 창업 한국 메시 징 솔루션,긍정,긍정
439,2019-08-26,2019,8,26,이번 시행 상환 유예 제도 지원 대상 업종 총 여 신 규모 12조 4398억 원 올해 7월 말 DGB 대구 은행 기업 여신 잔액 3966% 선 경 영 난 을 겪다 있다 지역 중소기업 많다 혜택 을 받다 것 예상 되다 DGB,긍정,긍정
440,2019-08-26,2019,8,26,양 측 이번 업무 협약 DGB 금융 교육 센터 DGB 대구 은행 인동 지점 구미 정보 고등학교 학생 에게 금융 교육 전 문 강사 학교 로 방문 찾아가다 금융 교육 모델 뱅크 체험 시설 을 이용 수 있다,긍정,긍정
441,2019-08-26,2019,8,26,DGB 대 구 은행 26일 본점 에서 세계 1위 채팅 API 제공 업체 센드 버드 SendBird 오다 모바일 채팅 서비스 제공 업무 협약 을 체결 lt,긍정,긍정
442,2019-08-26,2019,8,26,DGB 대 구 은행 세계 1위 채팅 API 제공 업체 센드버드 모바일 채팅 서비스 제공 업무 협약 을 체결 26일 밝히다 센드버드 실리콘밸리 창업 한국 메시 징 솔루션 스타트업 전세계 157 개국,긍정,긍정
443,2019-08-26,2019,8,26,DGB 대 구 은행 채팅 API 제공 업체 센드버드 모바일 채팅 서비스 제공 업무 협약 을 체결 세다 드 버드 실리콘밸리 창업 한국 메시 징 솔루션 스타트업 전세계 157 개국 채팅 서비스 제공 페이스북,긍정,긍정
444,2019-08-26,2019,8,26,■ DGB 대 구 은행 세다 드 버드 모바일 채팅 서비스 제공 업무 협약 DGB 대 구 은행 26일 DGB 대구 은행 본점 에서 세계 1위 채팅 API 제공 업체 센드 버드 SendBird 대표 김동신 모바일 채팅 서비스 제공 업무 협약 을 체결,긍정,부정
445,2019-08-27,2019,8,27,대 구 사 회복 공동 모 금회 DGB 사회 공 헌 재단 대구 은행 지난 26일 수 성 구청   저 소득 주민 1591 가구 위   원금 7955만 원 을 전달 대 구 사 회복 공동 모 금회   원금 6955만 원 총 1391 가구 각 5만 원 을,긍정,긍정
446,2019-08-27,2019,8,27,오늘 경제 STARTUPTODAY ⓒ DGB 대구 은행 눈 보다 오늘 경제 DGB 대 구 은행 세계 1위 채팅 API 제공 업체 센드버드 모바일 채팅 서비스 제공 업무 협약 을 체결 센드버드 실리콘밸리 창업 한국 메시 징,긍정,부정
447,2019-08-27,2019,8,27,한편 대 구 사 회복 공동 모 금회 DGB 사회 공 헌 재단 대구 은행 매년 명절 때 마다 따뜻하다 위문 금 을 전달 하고 있다 오다 설 명절 에도 8000만원 을 지원 바 있다 김대 권 수성구 청장 매년 꾸준하다 이웃 사랑 나눔,긍정,긍정
448,2019-08-27,2019,8,27,DGB 대구 은행 에스엘 샤니 등 지역 기업 40 여 곳 행사 에서 현장 면접 을 열 예정 이다 고용 정책 홍보 관 1 대다 1 취업 컨설팅 관 이력서 무료 사진관 등 함께 운영 되다 노동청 행사 종료 후 에도 구직 취업 알선 훈련 상담,긍정,긍정
449,2019-08-28,2019,8,28,사진 DGB 사회 공 헌 재단 제공 DGB 사회 공 헌 재단 28일 오후 DGB 대구 은행 제 2 본점 에서 수요 중심 맞춤 형 사회 공 헌 사업 을 위 2019년 제 5회 DGB 사회 공헌 사업 아이디어 공모전 시상식 을 개최 재단 올해 7월 부터,긍정,긍정
450,2019-08-28,2019,8,28,DGB 대 구 은행 전문 분야 특화 위해 IT 전 문 역 을 비롯 공인 회계사 PB 등 총 9 개 분야 전 문 역 을 공개 채용 28일 밝히다 이번 채용 경력 전문직 채용 이며 공인 회계사 기술 평가 여신 심사 역 리스크 적합 성,부정,긍정
451,2019-08-28,2019,8,28,상반기 고객 을 대거 유치하다 SK 텔레콤 핀 크다 DGB 대 구 은행 T 하이 high 5 적금 최고 5% 금리 로 월 납 입금 액 최대 15만원 이다 광주 은행 제주항공 협약 6% 짜다 적금 달 20만원 까지 넣다 수 있다,긍정,긍정
452,2019-08-28,2019,8,28,DGB 대 구 은행 전문 분야 특화 위해 IT 전 문 역 을 비롯 공인 회계사 PB 등 총 9 개 분야 전 문 역 을 공개 채용 28일 밝히다 보다 채용 경력 전문직 채용 공인 회계사 기술 평가 여신 심사 역 리스크 적합 성 검증,부정,긍정
453,2019-08-28,2019,8,28,DGB 사회 공 헌 재단 28일 대구 은행 제 2 본점 에서 수요 중심 맞춤 형 사회 공 헌 사업 을 위해 2019년 제 5회 DGB 사회 공헌 사업 아이디어 공모전 시상식 을 개최 지난 7월 부터 약 두 달 여 간 미래 함께 베스트,긍정,긍정
454,2019-08-29,2019,8,29,DGB 대구 은행 퇴직 연금 수수료 은행권 최저 수준 인하 29일 밝히다 대 구 은행 사회 적 기업 가입 퇴직 연금 수수료 50% 감다 퇴직금 수령 및 연말정산 을 위해 개인 적립 개인 형 IRP 계좌,부정,긍정
455,2019-08-29,2019,8,29,DGB 대 구 은행 늘다 28일 수성동 본점 열리다 광장 에서 시민 함께 음악 있다 저녁 버스킹 을 개최 29일 밝히다 사진 제공 대구 은행 문화 있다 날 수요일 저녁 진행 되다 날 버스킹 에는 달빛 포크 협회 함께,긍정,긍정
456,2019-08-29,2019,8,29,대 구 고용 노동청 대구 경북 중소 벤처기업 청 한국 산업 단지 공단 등 11 개 취업 지원 유관 기관 공동 마련 이번 박람회 에는 DGB 대구 은행 에스엘 제 이브 이엠 등 40 여 개 기업 현장 면접 을 통해 사무직 생산 직,긍정,긍정
457,2019-08-29,2019,8,29,9월 28일 오전 11시 디지다 비 DGB 대구 은행 파크 청춘 남녀 만남 대구시 소재 미혼 청춘 남녀 28 세 39 세 40 여명 모집 대구시 9월 28일 오전 11시 디지다 비 DGB 대구 은행 파크 북구 고성동 에서 너 랑 나 랑 두근 대 구 행사,긍정,긍정
458,2019-08-30,2019,8,30,DGB 금융 지주 중국 상하이 주력 자회사 대 구 은행 지점 을 개설 데 이다 2014년 오픈 베트남 사무소 지점 전환 절차 밟다 있다 2016년 엔 자동차 할부 금융 을 주력 사업 DGB 캐피탈 1 호 해외 법인,긍정,긍정
459,2019-08-30,2019,8,30,김지 완 회장 외 에도 김태오 DGB 금융 지주 회장 등 지방 지주 CEO 들다 일본 수출 규제 피해 기업 지원 적극 나서다 있다 상황 이다 대 구 은행 일본 수출 규제 피해 기업 3000억원 규모 금융 지원 을 실시 하고 있다 업체 당,긍정,긍정
460,2019-08-31,2019,8,31,가다 우승 을 향 영남 일보 주최 DGB 대 구 은행 투자 증권 후원 2019 대구 경북 고교 동문 골프대회 31일 9월 1일 16 강 8 강전 일정 돌입 63 개 팀 총 252 명의 아마추어 골퍼 출전 이틀 간,긍정,부정
461,2019-09-01,2019,9,1,DGB 대 구 은행 퇴직 연금 을 은퇴 자금 활용 도움 을 주 고자 퇴직 연금 수수료 은행 최저 수준 인하 사회 적 기업 가입 퇴직 연금 수수료 기존 수수료 대비 50% 감다 퇴직금 수령 및,부정,긍정
462,2019-09-04,2019,9,4,사 회복 공 동 모 금회 DGB 대 구 은행 4일 대구 남구청 을 방문 추석 명절 을 맞다 어렵다 이웃 을 돕기 위 원금 6천 300만원 을 전달,긍정,긍정
463,2019-09-05,2019,9,5,과학기술 정보통신부 DGB 대 구 은행 6일 대구 북구 칠성동 대구 은행 제 2 본점 대구 연구개발 특구 창업 캠퍼스 개 소한 5일 밝히다 창업 캠퍼스 2023년 까지 운영 되다 대구 지역 창업 기업 을 지원 31 개,긍정,긍정
464,2019-09-05,2019,9,5,DGB 대 구 은행 급변 금융 환경 대응 위해 DGB 대구 은행 1 호 미래 형 디지털 영업 점 수목원 디지털 점 을 지난 3일 개점 DGB 대구 은행 수목원 디지털 점 대구 대곡 2 지구 중심 상가 위치 있다 실제,긍정,긍정
465,2019-09-05,2019,9,5,대구시 6일 KDB 산업 은행 한국 성장 금융 DGB 대구 은행 광주시 광주 은행 함께 달빛 혁신 창업 성 장지원 펀드 결성 5일 밝히다 혁신 성장 펀드 수도권 비다 상대 적 열악하다 대 구 광주 지역,긍정,긍정
466,2019-09-05,2019,9,5,계열 사별 모집 인원 DGB 대구 은행 60 명 전문대 대졸 6 급 50 명 졸 7 급 10 명 하이 투자 증권 이하 대졸 10 명 DGB 생명 5 명 DGB 캐피탈 5 명등 총 80 명 이다 지원 서 접수 오다 17일 까지 DGB 금융 계 열사 홈페이지,긍정,긍정
467,2019-09-05,2019,9,5,대구시 6일 오전 11시 30분 켄싱턴 호텔 여의도 에서 KDB 산업 은행 한국 성장 금융 DGB 대구 은행 광주시 광주 은행 함께 250억원 규모 달빛 혁신 창업 성 장지원 펀드 이하 펀드 조성 을 위 결성 총회 갖다 펀드,긍정,긍정
468,2019-09-06,2019,9,6,사진 DGB 대구 은행 아동 수당 수급 고객 에게 우대금리 지급 되다 DGB 아동 수 당 적금 을 금일 출시 6일 밝히다 이번 상품 이번 달 정부 아동 수당 수급 대상자 확대 시행 발 맞추다 출시 되다,긍정,부정
469,2019-09-06,2019,9,6,DGB 대 구 은행 아동 수당 수급 고객 에게 우대금리 지급 되다 DGB 아동 수 당 적금 을 출시 6일 밝히다 상품 올해 9월 정부 아동 수당 수급 대상자 확대 시행 발 맞추다 출시 되다 개인 고객 이면 누구 나 월,긍정,긍정
470,2019-09-07,2019,9,7,김태오 DGB 대 구 은행 장이 대구 연구개발 특구 창업 캠퍼스 조성 하고 신 성장동력 산업 발굴 을 적극 지원 방침 이다 대 구 은행 대경권 창업 생태계 조성 을 위 민간 공공 상생 협력 모델 구축 사업 일환,긍정,긍정
471,2019-09-07,2019,9,7,DGB 금융 캄보디아 소액 대출 은행 인수 나선 건 사업 성 충분하다 판단 때문 이다 앞서 지난해 1월 대 구 은행 인수 캄보디아 대출 전 문 특수은행 올해 상반기 52억원 순이익 을 내다 등 경영 성과,부정,부정
472,2019-09-08,2019,9,8,DGB 대 구 은행 아동 수당 수급 고객 에게 우대금리 지급 되다 DGB 아동 수 당 적금 을 출시 6일 밝히다 상품 올해 9월 정부 아동 수당 수급 대상자 확대 시행 발 맞추다 출시 돼다 개인 고객 이면 누구 나 월,긍정,긍정
473,2019-09-08,2019,9,8,DGB 대 구 은행 아동 수당 수급 고객 에게 우대금리 지급 되다 DGB 아동 수 당 적금 을 출시 상품 2019년 9월 정부 아동 수당 수급 대상자 확대 시행 발 맞추다 출시 되다 개인 고객 이면 누구 나 월 적립금 1만 원,긍정,긍정
474,2019-09-08,2019,9,8,7 위 대구 은행 DGB 함께 예금 166% 제공 대구 은행 DGB 함께 예 금은 영업 점 인터넷 스마트폰 모두 가입 수 있다 거래 실적 있다 시 01% p 주택 청약 상품 보유 시 01% p 적금 동시 가입 후 만기 까지 보유,긍정,긍정
475,2019-09-08,2019,9,8,대 구 은행 대경권 창업 생태계 조성 을 위해 연구개발 특 구 진흥 재단 상생 협력 모델 구축 사업 일환 추진 되다 대구 연구개발 특구 창업 캠퍼스 개소식 지난 6일 DGB 대구 은행 제 2 본점 에서 개최 돼다 8일 밝히다,긍정,긍정
476,2019-09-09,2019,9,9,DGB 대 구 은행 음성 인식 어렵다 소비자 편의 제 고하 화면 제공 따르다 이용 시간 고객 만족도 증대 위해 보이다 ARS 실시 9일 밝히다 보이다 ARS 늘다 DGB 대 구 은행 폰 뱅킹 서비스 스마트폰,긍정,긍정
477,2019-09-09,2019,9,9,DGB 금융 지주 대 구 은행 DGB 생명보험 DGB 캐피탈 등 이다 증권사 계열 내 로 받아들이다 명실 상부 금융 지주 체계 갖추다 오다 들다 대구 지역 증권 은행 복합 점포 연달 아 개설 나서다 다음 행보 최근,긍정,긍정
478,2019-09-09,2019,9,9,DGB 대 구 은행 음성 인식 어렵다 고객 편의 돕기 위해 9일 부터 보이다 ARS 서비스 제공 들어가다 DGB 대 구 은행 따르다 서비스 대 구 은행 폰 뱅킹 서비스 스마트폰 사용 경우 스마트폰,긍정,긍정
479,2019-09-09,2019,9,9,DGB 대 구 은행 보이다 ARS 서비스 9일 부터 실시 보이다 ARS 늘다 대 구 은행 폰 뱅킹 서비스 스마트폰 사용 경우 스마트폰 자동 화면 표시 돼다 사용 수 있다 서비스 주요 업무 메뉴 음성,긍정,긍정
480,2019-09-09,2019,9,9,영남 일보 주최 하고 DGB 대 구 은행 투자 증권 후원 2019 대구 경북 고교 동문 골프대회 우승 영예 구미 오 상고 돌아가다 영주 중앙 준우승 순심 고대 중금속 공고 공동 3 위 차지,긍정,긍정
481,2019-09-09,2019,9,9,금융 회사 수장 나서다 송종욱 광주 은행 장 김태오 DGB 대 구 은행 장이 가입 지방자치단체 장 가운데 서다 3일 이용섭 광주 광역시 장이 가입 김병 우 충북도 교육감 노 옥희 울산 시 교육감 동참,긍정,긍정
482,2019-09-10,2019,9,10,DGB 대 구 은행 은행 장 김태오 10일 추석 명절 을 맞다 대구 서문 복지 재단 대표이사 이상민 에서 사랑 빵 나눔 행사 진행 보다 행사 DGB 대구 은행 동행 봉사 단 대학생 홍보 대사 참여 지역,긍정,긍정
483,2019-09-10,2019,9,10,DGB 금융 그동안 핵심 계열 사인 대 구 은행 대한 수익 의존 지나치다 높다 비 금융 포트폴리오 강화 은행 과의 시너지 대한 고민 을 해결 위해 하이 투자 증권 과의 인수 적극 적 추진 바 있다 사업,긍정,긍정
484,2019-09-10,2019,9,10,DGB 대 구 은행 지난 6일 아동 수당 수급 고객 에게 최대 연 150% 포인트 우대금리 주다 DGB 아동 수 당 적금 을 출시 기본 금리 연 135% 우대금리 최고 연 285% 까지 제공 대구 은행 측은 정부 아동 수당,긍정,긍정
485,2019-09-10,2019,9,10,DGB 대 구 은행 지난 6일 아동 수당 수급 고객 에게 최대 연 150% 포인트 우대금리 주다 DGB 아동 수 당 적금 을 출시 기본 금리 연 135% 우대금리 최고 연 285% 까지 제공 대구 은행 측은 정부,긍정,긍정
486,2019-09-10,2019,9,10,DGB 대 구 은행 지난 10일 대구 서문 복지 재단 대표이사 이상민 에서 사랑 빵 나눔 행사 진행 봉사자 아동 및 장애인 복지 시설 총 43 개다 3천 200 여 명 에게 전달 빵 을 직접 만들다 음료 함께 전달,긍정,긍정
487,2019-09-10,2019,9,10,보이다 ARS 늘다 DGB 대 구 은행 폰 뱅킹 서비스 전국 공통 1566505015885050 스마트폰 사용 경우 스마트폰 자동 화면 표시 돼다 사용 수 있다 서비스 주요 업무 메뉴 음성 화면 동시 제공 돼다,긍정,긍정
488,2019-09-11,2019,9,11,DGB 대 구 은행 RPA 완전 구축 을 위 첫 발 을 떼다 DGB 혁신 센터 DIC 이르다 운영 RPA 룸 을 만들다 올해 4월 부터 첫 운영 들어가다 앞서 대 구 은행 지난해 5월 부터 전 직원 을 대상 다양하다 은행 업무,긍정,긍정
489,2019-09-11,2019,9,11,11일 DGB 대구 은행 영천사 랑 봉사 단 최기문 영천시장 함께 장애인 종합 복지관 에서 민족 고유 명절 추석 을 맞이 무료 급식 을 제공 봉사활동 을 펼치다 DGB 대구 은행 영천사 랑 봉사 단 회원 11일 민족 고유 명절,긍정,긍정
490,2019-09-11,2019,9,11,▲ CNB 뉴스 CNBNEWS 씨앤비 뉴스 DGB 자산운용 대표 내정자 박정 홍 사진 DGB 대구 은행 제공 DGB 금융 그룹 DGB 자산운용 신임 대표 로 박정 홍 前 블랙록 자산운용 본부장 을 최종 후보 로 추천 밝히다 박정 홍 내정자 10일,긍정,긍정
491,2019-09-11,2019,9,11,최기문 시장 DGB 대구 은행 영천사 랑 봉사 단 무료 급식 봉사 최기문 시장 11일 추석 을 맞다 중앙 동 서 부동 등 관내 결식 우려 아동 가정 을 방문 도시락 을 배달 하고 영천시장 애인 종합 복지관 관장 박홍 열 에서,긍정,긍정
492,2019-09-11,2019,9,11,DGB 대 구 은행 추석 을 맞다 대 구 서문 복지 재단 에서 사랑 빵 나눔 행사 실시 이번 행사 에는 대구 은행 동행 봉사 단 대학생 홍보 대사 참여 지역 소외 계층 아동 장애인 에게 빵 음료 전달 봉사 단,긍정,긍정
493,2019-09-12,2019,9,12,DGB 대 구 은행 칠곡동 명 휴게소 중앙 고속도로 춘천 방향 부산 은행 부산 프리미엄 아울렛 에서 동 점포 활용 각종 서비스 펼치다 탄력 점포 찾다 것 방법 이다 주요 은행 역사 공항 외국인 근로자,긍정,부정
494,2019-09-15,2019,9,15,8 위 188% 로 대구 은행 DGB 주 거래 우대 예금 단골 고객 형 이다 대구 은행 DGB 주 거래 우대 예금 단골 고객 형 공과금 실적 시 01% 포인트 수익 증권 대출 수 신평 잔 1000만원 중 1 가지 해당 되다 시 01% 포인트 지난 3 개월,긍정,긍정
495,2019-09-15,2019,9,15,날 무료 급식 행사 에는 최기문 영천시장 방문 DGB 대구 은행 영천사 랑 봉사 단 영천 영업 부 시청 지점 공 단 지점 함께 배식 봉사 또 지역 기업인 동 서 웰빙 400만 원 상당 건강 음료 후원 지역,긍정,긍정
496,2019-09-16,2019,9,16,또 다른 플랫폼 핀 크다 지방 은행 DGB 대 구 은행 주요 주주 사인 SK 텔레콤 과의 제휴 상품 티 하이파이브 T high 5 적금 지난 5월 출시 직후 달 만에 가입 고객 5만 명이 넘어서다 대박 을 터뜨리다 바 있다 가입자 중,긍정,긍정
497,2019-09-16,2019,9,16,그 외 지역 리터 당 50원 할인 조인호 기자 DGB 대구 은행 139130 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 이번 발행 되다 카드 대구 경북 지역 SK 주 유충 전소 에서 주유 시 리터 당 120원 할인 혜택,긍정,긍정
498,2019-09-16,2019,9,16,▲ CNB 뉴스 CNBNEWS 씨앤비 뉴스 SK OILamp ; LPG 카드 출시 이미지 사진 DGB 대구 은행 제공 DGB 대 구 은행 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 16일 밝히다 이번 상품 대구 경북 지역 SK 주유,긍정,긍정
499,2019-09-16,2019,9,16,DGB 대 구 은행 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 16일 밝히다 상품 대구 경북 지역 SK 주 유충 전소 에서 주유 시 ℓ 당 120원 할인 혜택 주어지다 대구 경북 외 지역 에서는 ℓ 당,긍정,긍정
500,2019-09-16,2019,9,16,DGB 대 구 은행 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 16일 밝히다 상품 대구 경북 지역 SK 주 유충 전소 에서 주유 시 리터 당 120원 할인 혜택 주어지다 것 가장 크다 특징 이며 대구 경북 외,긍정,긍정
501,2019-09-16,2019,9,16,대구 경북 지역 리터 당 120원 그 외 지역 리터 당 50원 할인 DGB 대 구 은행 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 16일 밝히다 카드 대구 경북 지역 SK 주유소 및 충전 소 에서 주유 시 리터 당,긍정,긍정
502,2019-09-17,2019,9,17,경북 신용 보증 재단 이사장 박다 17일 DGB 대구 은행 DGB 금융 지주 회장 겸 은행 장 김태오 소 기업 소 상공 재기 지원 업무 협약 식 을 체결 이번 협약 부득이 경 영 악화 로 사업실패 경험 소 기업,긍정,긍정
503,2019-09-18,2019,9,18,핀 테크 전문 기업 핀 크다 DGB 대 구 은행 함께 급하다 때 낮다 금리 높다 한도 로 간편하다 빌리다 수 있다 핀 크다 비상 금 대출 서비스 출시 하나 금융 그룹 핀 테크 전문 기업 핀 크다 DGB 대 구 은행 함께 급하다 때,긍정,부정
504,2019-09-18,2019,9,18,DGB 대 구 은행 간편 금융 플랫폼 핀 크다 함께 모바일 신용 대출 DGB 핀 크다 비상 금 대출 을 출시 18일 밝히다 대출 금리 연 리 최저 314% 로 20 세 이상 이면 서 신용등급 8등 급 이내 핀 크다 회원 라면 누구 나 최대,긍정,긍정
505,2019-09-18,2019,9,18,DGB 대구 은행 관계자 핀 크다 함께 출시 금번 비상 금 대출 소액 이지만 금융 거래 정보 부족하다 1 금융 권 금융 지원 을 받다 못 고객 편리하다 이용 수 있다 개발 상품 이다 라고 말 핀 테크,긍정,긍정
506,2019-09-18,2019,9,18,핀 테크 전문 기업 핀 크다 Finnq 가다 DGB 대 구 은행 함께 핀 크다 비상 금 대출 서비스 출시 18일 밝히다 핀 크다 비상 금 대출 서비스 상환 능력 있다 사회 초년 생 거나 금융 이력 등 부족 신용등급 낮다,긍정,부정
507,2019-09-18,2019,9,18,DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 출시 DGB 대 구 은행 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 을 판매 핀 테크 전문 기업 핀 크다 함께,긍정,부정
508,2019-09-18,2019,9,18,김예원 송하린 기자 DGB 대 구 은행 핀 테크 기업 핀 크다 함께 신용등급 8등 급인 소비자 신청 수 있다 모바일 신용 대출 상품 을 출시 18일 밝히다 이번 출시 DGB 핀 크다 비상 금 대출 나이스 평가 정보,긍정,긍정
509,2019-09-18,2019,9,18,DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 출시 판매 밝히다 핀 크다 앱 신청 및 약정 수 있다 DGB 핀 크다 비상 금 대출 365일 24시간 휴대폰 본인,긍정,부정
510,2019-09-18,2019,9,18,핀 크다 Finnq 대표이사 권 영 탁 DGB 대 구 은행 함께 급하다 때 낮다 금리 높다 한도 로 간편하다 빌리다 수 있다 핀 크다 비상 금 대출 서비스 출시 핀 크다 비상 금 대출 서비스 상환 능력 있다,긍정,부정
511,2019-09-18,2019,9,18,DGB 대 구 은행 핀 테크 전문 기업 핀 크다 함께 비상 금 대출 상품 을 출시 18일 밝히다 앞서 DGB 대 구 은행 핀 크다 SK 텔레콤 협업 을 통해 T high 5 티 하이파이브 적금 상품 을 출시 높다 인기 얻다 바 있다,긍정,긍정
512,2019-09-18,2019,9,18,DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 출시 판매 18일 밝히다 ⓒ DGB 대구 은행 DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB,긍정,부정
513,2019-09-18,2019,9,18,핀 테크 전문 기업 핀 크다 DGB 대 구 은행 함께 급하다 때 낮다 금리 높다 한도 로 간편하다 빌리다 수 있다 핀 크다 비상 금 대출 서비스 출시 핀 크다 비상 금 대출 서비스 상환 능력 있다 사회 초년 생 거나,긍정,긍정
514,2019-09-18,2019,9,18,DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 출시 판매 18일 밝히다 핀 크다 앱 신청 및 약정 수 있다 DGB 핀 크다 비상 금 대출 365일 24시간 휴대폰 본인,긍정,긍정
515,2019-09-18,2019,9,18,사진 제공 DBG 대구 은행 DGB 대 구 은행 핀 테크 전문 기업 핀 크다 손잡다 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 출시 18일 밝히다 핀 크다 앱 신청 및 약정 수 있다 DGB 핀 크다 비상 금 대출 365일 24시간,긍정,긍정
516,2019-09-19,2019,9,19,DGB 대 구 은행 은행 장 김태오 핀 테크 전문 기업 핀 크다 대표이사 권 영 탁 함께 모바일 신용 대출 신 상품 DGB 핀 크다 비상 금 대출 을 판매 DGB 핀 크다 비상 금 대출 핀 크다 앱 에서 대출 을 신청 및 약정 상품 이다,긍정,긍정
517,2019-09-19,2019,9,19,앞서 SK 텔레콤 DGB 대 구 은행 손잡다 최대 5% 혜택 을 제공 금리 적금 상품 을 선보이다 지난 5월 출시 되다 상품 달 만에 고객 5만 명을 넘기다 크다 호응 을 얻다 LG 유플러스 관계자 지난해,긍정,긍정
518,2019-09-19,2019,9,19,경북 신용 보증 재단 이사장 박진우 DGB 대 구 은행 은행 장 김태오 17일 소 기업 소 상공 재기 지원 업무 협약 을 맺다 날 협약 따르다 경북 신 보 사업실패 경험 소 기업 소 상공 인들 재기 수 있다,긍정,부정
519,2019-09-19,2019,9,19,지난 5월 SK 텔레콤 DGB 대 구 은행 손잡다 최대 연 5% 금리 T high 5 적금 을 출시 지다 4 개월 여 만이 이번 LG 유플러스 출시 U 웰컴 투 에이트 현재 통신 업계 제휴 적금 상품 으로는 최고 금리 혜택 을,긍정,긍정
520,2019-09-20,2019,9,20,지난 7월 DGB 대 구 은행 매주 금요일 실시 본점 직원 대상 캐 주얼 데이 상시 실시 로 전환 대 구 은행 캐 주얼 데이 확대 시행 이유 로 수평 적 근무 문화 조성 창의 적 사고 증진 자율 복장 착용,긍정,긍정
521,2019-09-21,2019,9,21,DGB 대 구 은행 은행 장 김태오 주유 할인 특화 신 상품 SK OILamp ; LPG 카드 출시 대구 경북 지역 SK 주 유충 전소 에서 주 유시 ℓ 당 120원 할인 혜택 있다 그 외 지역 에서는 ℓ 당 50원 할인 되다 또 스타벅스,긍정,긍정
522,2019-09-21,2019,9,21,앞서 SK 텔레콤 DGB 대 구 은행 손잡다 최대 5% 혜택 을 제공 금리 적금 상품 을 선보이다 지난 5월 출시 되다 상품 달 만에 고객 5만 명을 넘기다 크다 호응 을 얻다 바 있다 적금 상품 외 에도 금융업 계 에선,긍정,긍정
