,date,title,source,contents,link
1441,2019.11.21.,"DGB금융그룹 사회공헌재단, 이웃돕기 성금 5억원 전달",경북신문,"이날 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성됐다. DGB동행봉사단은 지역 곳곳의 아동, 청소년, 어르신, 다문화가정, 장앤 등...",http://www.kbsm.net/default/index_view_page.php?idx=261834&part_idx=326
1442,2019.11.21.,'박주영 축구장' 뭐가 문제? 대구 동구청-육상계 '갈등',매일신문언론사 선정,"더구나 최근 시민운동장이 축구전용 DGB대구은행파크로 바뀐 마당에 또 하나의 종합운동장이 사라져서는 안된다는 목소리도 높다. 이정대 대구육상연맹 총무이사는 ""단체 운동이 아니라면 누구나 이용할 수 있는 것이...",https://news.imaeil.com/Society/2019112118035902655
1443,2019.11.21.,"대구경북TBC)대구은행, 대출금리 가장 많이 내려",TBC대구방송,저금리 기조 속에 DGB대구은행 대출금리가 국내 은행 가운데 가장 많이 내린 것으로 나타났습니다. 은행연합회 자료를 보면 지난달 기준 대구은행 주택담보대출 평균 금리는 2.5%로 지난해보다 1.2% 포인트 내려...,http://www.tbc.co.kr/tbc_news/n14_newsview.html?p_no=20191121101949AE04784
1444,2019.11.21.,"대구FC,K리그1 남은 2경기에 '사활' 건다!",국제뉴스,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일(일) 오후 3시 DGB대구은행파크에서...",http://www.gukjenews.com/news/articleView.html?idxno=1202612
1445,2019.11.21.,"서울그린트러스트, 은행연합회와 환경지키기 봉사활동",이로운넷,"BNK부산은행, DGB대구은행, IBK기업은행, KB국민은행, KDB산업은행, KEB하나은행, NH농협은행, SC제일은행이다. 서울그린트러스트는 시민참여를 바탕으로 서울시 생활권녹지를 확대 및 보존하고 쾌적한 도시환경을 만드는...",http://www.eroun.net/news/articleView.html?idxno=8736
1446,2019.11.21.,정비사업 새 옷 입는 대구역 일대…'힐스테이트 대구역' 주목,데일리안,"또한 이마트, 홈플러스, 롯데마트 등 대형 마트도 가깝고, 롯데 시네마, CGV를 비롯한 영화관과 최근 대구에서 큰 인기를 얻고 있는 프로축구 대구FC의 홈경기장인 DGB대구은행파크도 가까워 다양한 생활편의시설을 누릴...",http://www.dailian.co.kr/news/view/845556/?sc=naver
1447,2019.11.21.,"ACL 진출 노리는 대구, 남은 두 경기 '반드시 승리'",스포츠투데이,"강원전과 같은 시각 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정 지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월1일 오후 3시 DGB대구은행파크에서 열리는 마지막...",http://stoo.com/article.php?aid=59856151138
1448,2019.11.21.,"대구시, ACL 노리는 대구FC...남은 2경기에 사활 건다!",국제뉴스,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일(일) 오후 3시 DGB대구은행파크에서...",http://www.gukjenews.com/news/articleView.html?idxno=1202415
1449,2019.11.21.,"DGB사회공헌재단, 연말 이웃돕기 성금 5억",대구신문,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련해 의의를 더했다. 김태오 회장은 ""날씨가 점점 추워지는 가운데...",http://www.idaegu.co.kr/news/articleView.html?idxno=294026
1450,2019.11.21.,"'ACL 노리는' 대구FC, 남은 2경기에 사활 건다",STN 스포츠,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일 오후 3시 DGB대구은행파크에서 열리는 마지막 경기에서...",http://www.stnsports.co.kr/news/articleView.html?idxno=106006
1451,2019.11.21.,"ACL 노리는 대구FC, 남은 2경기에 사활 건다!",매일신문,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 내달 1일 오후 3시 DGB대구은행파크에서 열리는 마지막 경기에서 두...",https://news.imaeil.com/Sports/2019112114045862169
1452,2019.11.21.,"DGB사회공헌재단, ‘희망 2020 나눔 캠페인’ 성금 5억원 전달",CNB뉴스,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역...",http://www.cnbnews.com/news/article.html?no=428200
1453,2019.11.21.,"[K리그1] ] ACL 노리는 대구FC, 남은 2경기에 사활 건다",데일리스포츠한국,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일 오후 3시 DGB대구은행파크에서 열리는 마지막 경기에서...",http://www.dailysportshankook.co.kr/news/articleView.html?idxno=216413
1454,2019.11.21.,"ACL 노리는 대구FC, 남은 2경기에 사활 건다",스포츠동아,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일(일) 오후 3시 DGB대구은행파크에서 열리는 마지막...",http://sports.donga.com/3/all/20191121/98469087/2
1455,2019.11.21.,"ACL 노리는 대구FC, 남은 2경기에 사활 건다",스포츠한국,"강원전과 같은 시간 열리는 경기에서 서울이 포항에 승리할 경우 서울은 3위를 확정지을 수 있고, 대구가 강원에 승리를 거두고 서울이 패할 경우 오는 12월 1일 오후 3시 DGB대구은행파크에서 열리는 마지막 경기에서...",http://sports.hankooki.com/lpage/soccer/201911/sp2019112110175193650.htm
1456,2019.11.21.,'사랑의 온도탑' 점등…모금 목표 대구 100억·경북 154억원,헤럴드경제,첫날 기부행사에서는 DGB금융그룹 DGB사회공헌재단이 대구은행 등 전 계열사 임직원들이 참여한 '임직원 급여 1% 나눔기금'으로 조성된 5억원을 연말연시 이웃돕기 성금으로 전달했다. 한편 희망 2020 나눔캠페인...,http://biz.heraldcorp.com/village/view.php?ud=201911210932308790179_10
1457,2019.11.21.,"경북도-사회복지공동모금회, '희망 2020 나눔캠페인' 출범식 개최",경북일보,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경북 사랑의 열매 나눔봉사단장(500만원)이 기부에 참여해...",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2021710
1458,2019.11.21.,"DGB사회공헌재단, 연말·연시 이웃돕기 성금 5억 원 쾌척",경북일보,"올해 전달된 성금은 DGB금융그룹의 DGB 대구은행, DGB 생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련해 의의를 더했다. DGB 금융그룹은 DGB 동행봉사단 활동으로 지역...",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2021735
1459,2019.11.20.,"DGB사회공헌재단, 희망 나눔캠페인 성금 5억 쾌척",경상매일신문,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 조성된 재원으로 마련해 의의를 더했다. 김태오 회장은 “날씨가 점점 추워지는...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=272258&part_idx=339
1460,2019.11.20.,“차디찬 겨울 녹일 사랑의 온도 올려주세요”,경상매일신문,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(500만원)이 기부에 참여해...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=272224&part_idx=339
1461,2019.11.20.,"DGB사회공헌재단, ‘희망 2020 나눔 캠페인’에 5억원 기부",쿠키뉴스,"성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 마련했다. DGB금융은 은행권 최초 종합사회복지재단인 DGB사회공헌재단 설립해 꾸준히 지역사회...",http://www.kukinews.com/news/article.html?no=721045
1462,2019.11.20.,"DGB사회공헌재단, '희망 2020 나눔 캠페인' 이웃돕기성금 5억원 전달",일요신문,"올해 전달된 성금은 DGB금융그룹의 대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역 곳곳의...",http://ilyo.co.kr/?ac=article_view&entry_id=353968
1463,2019.11.20.,"경북도·대구시, 사랑의 온도탑 불 밝혔다",경북매일신문,"첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(500만원)이 기부에 참여해 캠페인 첫...",http://www.kbmaeil.com/news/articleView.html?idxno=831486
1464,2019.11.20.,다시 돌아온 `사랑의 온도탑`… 올해 모금 목표액은 154억6천만원,경북신문,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에 참여해...",http://www.kbsm.net/default/index_view_page.php?idx=261756&part_idx=320
1465,2019.11.20.,"벼랑 끝에 선 대구FC, ACL 진출 경우의 수는?",대구일보,"즉 이번 라운드에서 대구가 강원을 잡고, 포항이 서울을 잡거나 비겨준다면 대구는 다음달 1일 DGB대구은행파크에서 열리는 서울전에서 기적을 만들어낼 수 있다. 대구가 2년 연속 국제무대로 나갈 수 있는 기회를...",http://www.idaegu.com/newsView/idg201911200026
1466,2019.11.20.,"DGB사회공헌재단, ‘희망 2020 나눔 캠페인’ 이웃돕기성금 5억원 전달",NSP통신,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역...",http://www.nspna.com/news/?mode=view&newsid=394882
1467,2019.11.20.,"DGB사회공헌재단 ""어려운 이웃이 따뜻한 겨울 보내는데 도움 되길""",경북도민일보,"전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역 곳곳의 소외된...",http://www.hidomin.com/news/articleView.html?idxno=405973
1468,2019.11.20.,"위기의 지방은행, 글로벌 사업으로 돌파구 모색",파이낸셜뉴스,DGB금융의 대구은행은 15.9% 줄어든 2365억원을 나타냈다. 아울러 국내 5대 지방은행(경남·부산·광주·전북·대구은행)의 올 상반기 평균 명목 순이자마진(NIM)은 전년 말 2.32% 대비 0.08%포인트 하락한 2.24%였다. 이처럼...,http://www.fnnews.com/news/201911201851475721
1469,2019.11.20.,"""작은 나눔으로 사랑의 온도 높여 주세요""",경북도민일보,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(500만원)이 기부에...",http://www.hidomin.com/news/articleView.html?idxno=405896
1470,2019.11.20.,"경북도, ‘희망 2020 나눔캠페인’ 출범식 가져",뉴스웨이,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://www.newsway.co.kr/news/view?tp=1&ud=2019112017481615025
1471,2019.11.20.,"DGB사회공헌재단, ‘희망 2020 나눔 캠페인’ 이웃돕기성금 5억원 전달",글로벌경제,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역...",http://www.getnews.co.kr/view.php?ud=2019112016370264375452780bb8_16
1472,2019.11.20.,대구은행 기술신용대출 잔액 1년 새 40% 가까이 증가,대구일보,대구은행 본점 은행권 기술신용대출 잔액이 200조 원 돌파를 앞두고 있는 가운데 DGB대구은행의 기술신용대출 잔액이 1년 새 40% 가까이 증가한 것으로 나타났다. 기술신용대출은 일반적인 여신심사와 달리...,http://www.idaegu.com/newsView/idg201911200102
1473,2019.11.20.,"DGB사회공헌재단, '희망 2020 나눔 캠페인' 이웃돕기성금 5억원 전달",국제뉴스,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단...",http://www.gukjenews.com/news/articleView.html?idxno=1201848
1474,2019.11.20.,"경북도,‘나눔으로 행복한 경북’희망 2020 나눔캠페인 출범",프레시안,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://www.pressian.com/news/article.html?no=266374&utm_source=naver&utm_medium=search
1475,2019.11.20.,"경북도, '나눔으로 행복한 경북' 희망 2020 나눔캠페인 출범",MTN,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://news.mtn.co.kr/newscenter/news_viewer.mtn?gidx=2019112016120846304
1476,2019.11.20.,"‘나눔으로 행복한 경북’, 희망 2020 나눔캠페인 출범",브레이크뉴스,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://www.breaknews.com/692859
1477,2019.11.20.,"사랑의 열매, 경북 희망 2020 나눔캠페인 출범",대구일보,"희망 2020 나눔캠페인 첫 기부행사에서는 DGB대구은행(2억 원), 경북농협(1억 원), 경북개발공사(1억 원) 등 지역 기관들이 기부에 동참했다. 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(500만 원)이 기부에...",http://www.idaegu.com/newsView/idg201911200097
1478,2019.11.20.,'나눔으로 행복한 경북'…희망 2020 나눔캠페인 출범,일요신문,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(500만원)이 기부에 참여해...",http://ilyo.co.kr/?ac=article_view&entry_id=353909
1479,2019.11.20.,"DGB사회공헌재단, '희망 2020 나눔 캠페인' 이웃돕기성금 5억원 전달",대한금융신문,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 '임직원 급여 1% 나눔기금'으로 조성된 재원으로 마련해 의의를 더했다. DGB금융그룹은 DGB동행봉사단 활동으로 지역...",http://www.kbanker.co.kr/news/articleView.html?idxno=87501
1480,2019.11.20.,"""아름다운 실천으로 사랑의 온도를 높여 주세요""",매일신문,"이날 첫 기부행사에서는 DGB대구은행 2억원, 경북농협 1억원, 경북개발공사 1억원 등으로 지역 기관이 기부에 동참했다. 개인으로는 이진복 경북 사랑의 열매 나눔봉사단장이 500만원을 기부해 캠페인 첫 기부자로...",https://news.imaeil.com/Society/2019112015475796047
1481,2019.11.20.,"DGB그룹, 사회복지공동모금회에 5억원 기부",서울경제,DGB금융은 DGB대구은행과 DGB생명 등 8개 전 계열사 임직원들이 참여하는 ‘임직원 급여 1% 나눔기금’으로 조성된 재원으로 기부금을 조성했다. 이날 대구와 경북에서 각각 캠패인 출범식에 참석한 DGB금융은...,https://www.sedaily.com/NewsView/1VQVEZLTOQ
1482,2019.11.20.,연말연시 어려운 이웃과 함께,연합뉴스,DGB금융그룹 사회공헌재단은 20일 대구 동성로 특설무대와 경북도청에서 열린 '희망 2020 나눔캠페인 출범식'에서 연말연시 이웃돕기 성금을 전달했다. 2019.11.20 [대구은행 제공. 재판매 및 DB 금지],http://yna.kr/PYH20191120185200053?did=1196m
1483,2019.11.20.,"[대구소식]DGB사회공헌재단, 희망 2020 나눔 캠페인 성금 5억 전달 등",뉴시스,"올해 전달된 성금은 DGB금융그룹의 DGB대구은행, DGB생명 등 8개 전 계열사 임직원들이 참여하는 임직원 급여 1% 나눔기금으로 조성된 재원으로 마련됐다. DGB금융그룹은 DGB동행봉사단 활동으로 지역 곳곳의 소외된...",http://www.newsis.com/view/?id=NISX20191120_0000835950&cID=10899&pID=10800
1484,2019.11.20.,연말연시 어려운 이웃과 함께,연합뉴스,DGB금융그룹 사회공헌재단은 20일 대구 동성로 특설무대와 경북도청에서 열린 '희망 2020 나눔캠페인 출범식'에서 연말연시 이웃돕기 성금을 전달했다. 2019.11.20 [대구은행 제공. 재판매 및 DB 금지],http://yna.kr/PYH20191120185300053?did=1196m
1485,2019.11.20.,"DGB금융그룹, 지역사회 이웃돕기 성금 5억원 기탁",오피니언뉴스,사진제공=DGB대구은행.  DGB금융그룹은 20일 대구에서 열린 '희망 2020 나눔캠페인 출범식'에서 연말∙연시 이웃돕기 성금 5억원을 전달했다. 지역 소외계층과 어려운 이웃을 위해 성금을 지원하는 이 행사는 대구...,http://www.opinionnews.co.kr/news/articleView.html?idxno=25900
1486,2019.11.20.,"경북도, ‘사랑의 온도를 높여 주세요!’.. '2020나눔캠페인' 출범",쿠키뉴스,"이날 가진 캠페인 첫 기부행사에서 DGB대구은행(2억원)과 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했다. 개인으로는 이진복 경북도 사랑의 열매 나눔봉사단장(500만원)이 기부에 참여해...",http://www.kukinews.com/news/article.html?no=720909
1487,2019.11.20.,"""아름다운 실천으로 사랑의 온도를 높여 주세요""",매일신문,"이날 첫 기부행사에서는 DGB대구은행 2억원, 경북농협 1억원, 경북개발공사 1억원 등으로 지역 기관이 기부에 동참했다. 개인으로는 이진복 경북 사랑의 열매 나눔봉사단장이 500만원을 기부해 캠페인 첫 기부자로...",https://news.imaeil.com/Society/2019112011442136775
1488,2019.11.20.,"경북도, '나눔으로 행복한 경북', 희망 2020 나눔캠페인 출범",뉴스웍스,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(500만원)이 기부에...",http://www.newsworks.co.kr/news/articleView.html?idxno=412493
1489,2019.11.20.,"경북도, 희망 2020 나눔캠페인 출범 ·모금액 154억 목표",이뉴스투데이,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://www.enewstoday.co.kr/news/articleView.html?idxno=1350491
1490,2019.11.20.,희망2020나눔캠페인 시작…모금 목표액은 154억6000만원,뉴시스,"출범식에서는 매년 캠페인 첫 기부를 실천해 주는 기업 DGB금융그룹에서 2억원, NH농협중앙회... 한편 경북모금회는 캠페인 기간 동안 농협(농협 731-01-002268 경북모금회)·대구은행(대구 021-05-780444-001 경북모금회)...",http://www.newsis.com/view/?id=NISX20191120_0000835660&cID=10899&pID=10800
1491,2019.11.20.,"300만 경북도민, 154억 6000만원 모은다",국민일보,"출범식에는 매년 캠페인 첫 기부를 실천해 주는 기업 DGB금융그룹에서 2억원, NH농협중앙회... 경북사회복지공동모금회는 캠페인 기간 동안 농협(731-01-002268 경북공동모금회)·대구은행(021-05-780444-001...",http://news.kmib.co.kr/article/view.asp?arcid=0013948984&code=61122022&cp=nv
1492,2019.11.20.,"경북도, ‘희망 2020 나눔캠페인’ 출범",NSP통신,"희망2020나눔캠페인 첫 기부행사에서는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 지역 기관들이 기부에 동참했고, 개인으로는 이진복 경상북도 사랑의 열매 나눔봉사단장(5백만원)이 기부에...",http://www.nspna.com/news/?mode=view&newsid=394736
1493,2019.11.20.,"""통신비 연체 없으면 대출금리 할인"" 핀크, 'T스코어'·'대출 비교 서비스' 동...",파이낸셜신문,DGB대구은행·KDB산업은행과 손잡고 신개념 고금리 적금을 내놓은 바 있는 핀크(Finnq)는 금융 정보만을 반영했던 기존 신용평가에서 벗어나 금융 이력 부족자도 쉽고 빠른 대출 이용 및 금리와 한도 혜택까지 받을 수 있는...,http://www.efnews.co.kr/news/articleView.html?idxno=81963
1494,2019.11.20.,경북 희망 2020 나눔 캠페인 출범…154억6천만원 모금 목표,연합뉴스,"출범식 첫 기부 행사에는 DGB대구은행(2억원), 경북농협(1억원), 경북개발공사(1억원) 등 도내 기관과 이진복 경북도 사랑의 열매 나눔봉사단장(500만원)이 동참했다. 경북사회복지공동모금회는 캠페인 기간 언론사...",http://yna.kr/AKR20191120075600053?did=1195m
1495,2019.11.20.,"대구, 리카 인형 출시 5일 만에 500여개 판매",베스트일레븐,"자신의 가시 때문에 사람들이 다치자 상처를 받고 공으로 가시를 덮은 채 DGB대구은행파크 주변을 돌아다니다 빅토를 만났다. 리카는 올 시즌 종횡무진 활약하며 대구를 알리고 있는 중이며, 모든 활동은 리카맘이...",http://www.besteleven.com/Country/news_01_view.asp?iBoard=6&iIDX=124097
1496,2019.11.20.,"희망2020나눔캠페인 ""잘 모아서 잘 나누겠습니다""",노컷뉴스,"출범식에서는 매년 첫 기부를 실천하고 있는 DGB금융그룹에서 2억 원, NH농협중앙회 경북지역본부와... 성금은 거리 모금과 학교모금, ARS모금, 금융기관(농협,대구은행, 우체국) 모금, 시군 읍면동 주민센터, 지역...",https://www.nocutnews.co.kr/news/5246110
1497,2019.11.19.,경북사회복지공동모금회 '희망2020나눔캠페인' 시작…목표액 154억6000만원,헤럴드경제,"출범식에는 매년 캠페인 첫 기부를 실천해 주는 기업 DGB금융그룹에서 2억원, NH농협중앙회... 한편 경북모금회는 캠페인 기간 동안 농협(농협 731-01-002268 경북모금회)·대구은행(대구 021-05-780444-001 경북모금회)...",http://biz.heraldcorp.com/village/view.php?ud=201911191831421510860_10
1498,2019.11.19.,대구경북TBC)사람사람들,TBC대구방송,DGB 대구은행 봉사단원들이 대구시 남산동 저소득 가정을 방문해 '사랑의 연탄' 천여장을 전달했습니다. DGB 임.직원들은 올해도 대구경북 소외 계층의 겨울나기를 돕기 위해 7천만원 상당의 연탄 8만 7천여장을 전달할...,http://www.tbc.co.kr/tbc_news/n14_newsview.html?p_no=20191118221534AE04626
1499,2019.11.19.,'희망2020나눔캠페인' 시작…목표액 154억6000만원,뉴시스,"출범식에는 매년 캠페인 첫 기부를 실천해 주는 기업 DGB금융그룹에서 2억원, NH농협중앙회... 한편 경북모금회는 캠페인 기간 동안 농협(농협 731-01-002268 경북모금회)·대구은행(대구 021-05-780444-001 경북모금회)...",http://www.newsis.com/view/?id=NISX20191119_0000833973&cID=10899&pID=10800
1500,2019.11.19.,"대구FC, 리카 인형 출시 5일 만에 500여개 판매",뉴스웨이,"자신의 가시 때문에 사람들이 다치자 상처를 받고 공으로 가시를 덮은 채 DGB대구은행파크 주변을 돌아다니다 빅토를 만났다. 리카는 올 시즌 종횡무진 활약하며 대구를 알리고 있는 중이며, 모든 활동은 리카맘이...",http://www.newsway.co.kr/news/view?tp=1&ud=2019111909404309596
1501,2019.11.19.,"DGB대구은행, 2019 사랑의 연탄 나눔행사",프라임경제,DGB대구은행(은행장 김태오)은 15일 대구광역시 중구 남산동에서 소외계층의 겨울나기를 돕기 위해 '2019 사랑의 연탄나눔 행사'를 실시했다. 지난 2006년부터 시작된 연탄나눔 운동은 따뜻한 겨울나기 이웃사랑 운동의...,http://www.newsprime.co.kr/news/article.html?no=483692
1502,2019.11.19.,"금융권 CEO, 서울대에 다가선 성균관대 파워",데이터뉴스,"김태오 DGB금융지주 회장 겸 대구은행장(1954년생)과 현성철 삼성생명 대표이사 사장(1960년생), 지성규 KEB하나은행장(1963년생), 조웅기 미래에셋대우 부회장(1964년생) 등 4명은 연세대 경영학과 출신이다. 또...",http://www.datanews.co.kr/news/article.html?no=105260
1503,2019.11.19.,동일 역세권 입지에도 역 출구 거리 따라 갈리는 임대료와 프리미엄,지피코리아,"또한 대형마트, 영화관을 비롯해 프로축구 대구FC의 홈경기장인 DGB대구은행파크도 가깝다. 단지는 지하 4층~지상 49층, 오피스텔 1개동과 아파트 5개동, 총 6개 동 규모로, 전용면적 43~46㎡의 오피스텔 150실과 전용면적...",http://www.gpkorea.com/news/articleView.html?idxno=58882
1504,2019.11.19.,"[솔로이코노미] 편의점, 적금 판매부터 '코인 노래방'까지? 무한 변신",데일리팝,BGF리테일이 운영하는 편의점 CU(씨유)는 멤버십 애플리케이션(앱) '포켓CU'를 통해 2019년 11월30일까지 DGB대구은행의 소액 적금을 판매한다고 지난 2019년 11월 14일 밝혔다. 해당 상품은 이 상품은 DGB대구은행의 '내가...,http://www.dailypop.kr/news/articleView.html?idxno=42109
1505,2019.11.18.,"대구은행 등 은행권, 올해 수험생 마케팅 축소되거나 생략?",대구일보,"DGB대구은행 본점 2020학년도 대학수학능력시험을 치른 수험생을 대상으로 한 올해 은행권 이벤트가 축소되거나 생략된다. 지난해까지만 해도 장학금 증정부터 각종 경품 이벤트, 응원 행사 및 토크콘서트 초청 이벤트 등...",http://www.idaegu.com/newsView/idg201911180090
1506,2019.11.18.,"DGB대구은행, 2019 사랑의 연탄 나눔",브레이크뉴스,DGB대구은행(은행장 김태오)은 15일 중구 남산동에서 소외계층의 겨울나기를 돕기 위해 ‘2019 사랑의 연탄나눔 행사’를 실시했다고 밝혔다. ▲ 박재철 이사장 임성훈 상무 (C) DGB대구은행 제공 지난 2006년부터 시작된...,http://www.breaknews.com/692246
1507,2019.11.18.,"대구FC, 리카 인형 출시 5일 만에 500여개 판매",스포츠동아,"자신의 가시 때문에 사람들이 다치자 상처를 받고 공으로 가시를 덮은 채 DGB대구은행파크 주변을 돌아다니다 빅토를 만났다. 리카는 올 시즌 종횡무진 활약하며 대구를 알리고 있는 중이며, 모든 활동은 리카맘이...",http://sports.donga.com/3/all/20191118/98423133/2
1508,2019.11.18.,"프로축구 대구FC, 마케팅 상품 잇따라 출시",대구MBC,올시즌 새 축구전용구장 DGB대구은행 파크에서 흥행몰이를 이어가고 있는 프로축구 대구FC가 다양한 마케팅 상품을 출시했습니다. 구단 마스코트 빅토가 출시로 주목받은 대구FC는 최근 인기 캐릭터로 부상하고 있는...,http://www.dgmbc.com/new/news/view2.do?nav=news&selectedId=225987&class_code1=&news_cate=null
